image_name,gpstimestamp,time_diff,ins_status,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1418235568498344,1418235568499697,1353,INS_SOLUTION_GOOD,51.755027,-1.252191,108.731314,5735237.436592,620637.511423,-108.731314,30U,0.666120,-7.184071,0.036509,-0.040561,-0.000516,4.804184
1418235568560835,1418235568559697,-1138,INS_SOLUTION_GOOD,51.755027,-1.252198,108.727836,5735237.466786,620637.079251,-108.727836,30U,0.688122,-7.196871,0.061851,-0.039007,0.003116,4.803528
1418235568623325,1418235568619697,-3628,INS_SOLUTION_GOOD,51.755027,-1.252204,108.724933,5735237.497622,620636.646452,-108.724933,30U,0.676665,-7.206473,0.035827,-0.039259,0.005981,4.803029
1418235568935783,1418235568939696,3913,INS_SOLUTION_GOOD,51.755029,-1.252237,108.738932,5735237.651165,620634.333480,-108.738932,30U,0.666868,-7.217775,-0.097063,-0.040630,0.009799,4.800612
1418235568998287,1418235568999696,1409,INS_SOLUTION_GOOD,51.755030,-1.252244,108.744524,5735237.680337,620633.899661,-108.744524,30U,0.647469,-7.216999,-0.096279,-0.038202,0.009714,4.800338
1418235569060766,1418235569059696,-1070,INS_SOLUTION_GOOD,51.755030,-1.252250,108.750204,5735237.709028,620633.465673,-108.750204,30U,0.645538,-7.221346,-0.091688,-0.037419,0.009185,4.800030
1418235569123256,1418235569119696,-3560,INS_SOLUTION_GOOD,51.755030,-1.252256,108.755579,5735237.736947,620633.031575,-108.755579,30U,0.628115,-7.222822,-0.095969,-0.037142,0.008442,4.799612
1418235569435715,1418235569439696,3981,INS_SOLUTION_GOOD,51.755032,-1.252289,108.816440,5735237.861431,620630.742658,-108.816440,30U,0.624844,-7.247577,-0.041792,-0.036985,0.005768,4.796731
1418235569498206,1418235569499696,1490,INS_SOLUTION_GOOD,51.755032,-1.252296,108.818745,5735237.888192,620630.306958,-108.818745,30U,0.618092,-7.252738,-0.028592,-0.037649,0.006646,4.796363
1418235569560697,1418235569559696,-1001,INS_SOLUTION_GOOD,51.755033,-1.252302,108.820912,5735237.914670,620629.870834,-108.820912,30U,0.609773,-7.263285,-0.047526,-0.040682,0.008042,4.795813
1418235569623187,1418235569619696,-3491,INS_SOLUTION_GOOD,51.755033,-1.252308,108.823803,5735237.940219,620629.433906,-108.823803,30U,0.593869,-7.277802,-0.040396,-0.042003,0.008473,4.795286
1418235569935646,1418235569939696,4050,INS_SOLUTION_GOOD,51.755035,-1.252342,108.848424,5735238.076629,620627.093572,-108.848424,30U,0.596149,-7.338714,-0.086707,-0.037907,0.000256,4.793375
1418235569998137,1418235569999695,1558,INS_SOLUTION_GOOD,51.755035,-1.252348,108.852501,5735238.101898,620626.652329,-108.852501,30U,0.600769,-7.352006,-0.057664,-0.039210,-0.001995,4.793311
1418235570060629,1418235570059695,-934,INS_SOLUTION_GOOD,51.755035,-1.252355,108.855768,5735238.126890,620626.210249,-108.855768,30U,0.587295,-7.363116,-0.047127,-0.040966,-0.004045,4.792806
1418235570123120,1418235570119695,-3425,INS_SOLUTION_GOOD,51.755036,-1.252361,108.857076,5735238.151239,620625.767240,-108.857076,30U,0.582431,-7.381998,-0.003008,-0.041180,-0.004366,4.792140
1418235570435577,1418235570439695,4118,INS_SOLUTION_GOOD,51.755037,-1.252395,108.866671,5735238.266676,620623.404569,-108.866671,30U,0.550026,-7.477390,0.003403,-0.032088,0.015840,4.787439
1418235570498069,1418235570499695,1626,INS_SOLUTION_GOOD,51.755037,-1.252402,108.868832,5735238.289073,620622.954856,-108.868832,30U,0.557148,-7.485101,-0.086806,-0.031782,0.016156,4.786923
1418235570560558,1418235570559695,-863,INS_SOLUTION_GOOD,51.755038,-1.252408,108.876693,5735238.312337,620622.504592,-108.876693,30U,0.571718,-7.502120,-0.160858,-0.034398,0.013405,4.786068
1418235570623050,1418235570619695,-3355,INS_SOLUTION_GOOD,51.755038,-1.252415,108.887974,5735238.335292,620622.053335,-108.887974,30U,0.551715,-7.519947,-0.196973,-0.035052,0.008169,4.785336
1418235570935508,1418235570939695,4187,INS_SOLUTION_GOOD,51.755040,-1.252450,108.919077,5735238.452437,620619.629729,-108.919077,30U,0.554066,-7.618929,0.045199,-0.032820,0.001034,4.782318
1418235570998000,1418235570999695,1695,INS_SOLUTION_GOOD,51.755040,-1.252457,108.915297,5735238.474588,620619.171950,-108.915297,30U,0.545698,-7.616303,0.053658,-0.032827,0.003420,4.781356
1418235571060492,1418235571059695,-797,INS_SOLUTION_GOOD,51.755040,-1.252463,108.914105,5735238.496134,620618.713537,-108.914105,30U,0.525531,-7.637605,-0.003157,-0.033164,0.004774,4.780386
1418235571122983,1418235571119695,-3288,INS_SOLUTION_GOOD,51.755040,-1.252470,108.915799,5735238.516340,620618.254378,-108.915799,30U,0.510106,-7.649251,-0.048455,-0.035237,0.005251,4.779643
1418235571435440,1418235571439694,4254,INS_SOLUTION_GOOD,51.755042,-1.252505,108.953311,5735238.599958,620615.806076,-108.953311,30U,0.507256,-7.734907,-0.084042,-0.040090,0.004861,4.775434
1418235571497931,1418235571499694,1763,INS_SOLUTION_GOOD,51.755042,-1.252512,108.958016,5735238.618631,620615.340950,-108.958016,30U,0.490256,-7.750557,-0.082523,-0.039248,0.003542,4.775076
1418235571560420,1418235571559694,-726,INS_SOLUTION_GOOD,51.755042,-1.252519,108.963225,5735238.636884,620614.874998,-108.963225,30U,0.479782,-7.767890,-0.084454,-0.041376,0.002741,4.774667
1418235571622914,1418235571619694,-3220,INS_SOLUTION_GOOD,51.755042,-1.252526,108.967900,5735238.653925,620614.407971,-108.967900,30U,0.465478,-7.791070,-0.065395,-0.043136,0.001884,4.774305
1418235571935372,1418235571939694,4322,INS_SOLUTION_GOOD,51.755044,-1.252562,108.977024,5735238.746929,620611.898969,-108.977024,30U,0.474739,-7.879643,-0.031658,-0.040449,-0.001196,4.770845
1418235571997862,1418235571999694,1832,INS_SOLUTION_GOOD,51.755044,-1.252569,108.978358,5735238.763642,620611.425576,-108.978358,30U,0.468390,-7.892083,-0.013390,-0.039887,-0.001628,4.770375
1418235572060354,1418235572059694,-660,INS_SOLUTION_GOOD,51.755044,-1.252576,108.979438,5735238.780048,620610.951307,-108.979438,30U,0.457812,-7.904364,-0.024559,-0.040290,-0.001458,4.769794
1418235572122846,1418235572119694,-3152,INS_SOLUTION_GOOD,51.755045,-1.252582,108.980643,5735238.795952,620610.476165,-108.980643,30U,0.453380,-7.919129,0.002638,-0.040634,-0.001144,4.769236
1418235572435303,1418235572439693,4390,INS_SOLUTION_GOOD,51.755046,-1.252619,109.013277,5735238.857268,620607.955992,-109.013277,30U,0.410709,-7.976205,-0.050427,-0.040039,0.006035,4.766315
1418235572497794,1418235572499693,1899,INS_SOLUTION_GOOD,51.755046,-1.252626,109.017121,5735238.870614,620607.476593,-109.017121,30U,0.420855,-7.988477,-0.082203,-0.040184,0.004915,4.766125
1418235572560283,1418235572559693,-590,INS_SOLUTION_GOOD,51.755046,-1.252633,109.021531,5735238.885215,620606.996502,-109.021531,30U,0.450668,-8.001977,-0.064474,-0.038788,0.002351,4.765612
1418235572622777,1418235572619693,-3084,INS_SOLUTION_GOOD,51.755046,-1.252640,109.025877,5735238.900726,620606.516015,-109.025877,30U,0.448307,-8.009675,-0.077041,-0.038803,0.000320,4.764891
1418235572935234,1418235572939693,4459,INS_SOLUTION_GOOD,51.755048,-1.252677,109.033554,5735238.972831,620603.938779,-109.033554,30U,0.421151,-8.085326,0.014854,-0.040628,-0.000498,4.763537
1418235572997725,1418235572999693,1968,INS_SOLUTION_GOOD,51.755048,-1.252684,109.032753,5735238.986814,620603.452867,-109.032753,30U,0.429889,-8.098149,0.003378,-0.040164,0.000338,4.762937
1418235573060216,1418235573059693,-523,INS_SOLUTION_GOOD,51.755048,-1.252691,109.033148,5735239.000851,620602.966155,-109.033148,30U,0.423726,-8.116569,-0.006588,-0.039141,0.000749,4.762376
1418235573122707,1418235573119693,-3014,INS_SOLUTION_GOOD,51.755048,-1.252698,109.033134,5735239.014404,620602.478567,-109.033134,30U,0.419877,-8.127269,0.002825,-0.037596,0.002095,4.761907
1418235573435165,1418235573439693,4528,INS_SOLUTION_GOOD,51.755049,-1.252736,109.162418,5735239.016491,620599.880680,-109.162418,30U,0.401540,-8.196441,-0.075683,-0.030377,0.002138,4.760010
1418235573497656,1418235573499693,2037,INS_SOLUTION_GOOD,51.755049,-1.252743,109.167029,5735239.028936,620599.388265,-109.167029,30U,0.409053,-8.206450,-0.068686,-0.029600,0.001099,4.759586
1418235573560147,1418235573559693,-454,INS_SOLUTION_GOOD,51.755049,-1.252750,109.170233,5735239.041682,620598.895100,-109.170233,30U,0.408150,-8.222121,-0.037261,-0.029660,0.001277,4.758944
1418235573622639,1418235573619692,-2947,INS_SOLUTION_GOOD,51.755050,-1.252757,109.171771,5735239.054040,620598.401103,-109.171771,30U,0.398047,-8.234237,-0.016577,-0.028991,0.002396,4.758313
1418235573935096,1418235573939692,4596,INS_SOLUTION_GOOD,51.755051,-1.252795,109.184234,5735239.111676,620595.754401,-109.184234,30U,0.371187,-8.293287,-0.072920,-0.030200,0.004394,4.756028
1418235573997587,1418235573999692,2105,INS_SOLUTION_GOOD,51.755051,-1.252803,109.188701,5735239.122061,620595.256099,-109.188701,30U,0.374541,-8.307373,-0.066988,-0.029438,0.003992,4.755544
1418235574060078,1418235574059692,-386,INS_SOLUTION_GOOD,51.755051,-1.252810,109.192248,5735239.132460,620594.757123,-109.192248,30U,0.371921,-8.316962,-0.051835,-0.028911,0.003965,4.754968
1418235574122570,1418235574119692,-2878,INS_SOLUTION_GOOD,51.755051,-1.252817,109.195407,5735239.142440,620594.257660,-109.195407,30U,0.365065,-8.324435,-0.058305,-0.027541,0.004246,4.754395
1418235574435027,1418235574439692,4665,INS_SOLUTION_GOOD,51.755052,-1.252855,109.248207,5735239.162456,620591.636650,-109.248207,30U,0.336573,-8.350116,-0.063249,-0.023459,0.002332,4.749765
1418235574497518,1418235574499692,2174,INS_SOLUTION_GOOD,51.755052,-1.252862,109.252172,5735239.170849,620591.135383,-109.252172,30U,0.337088,-8.350361,-0.059237,-0.024875,0.001702,4.748498
1418235574560010,1418235574559692,-318,INS_SOLUTION_GOOD,51.755052,-1.252870,109.255319,5735239.178164,620590.634053,-109.255319,30U,0.309195,-8.349530,-0.045769,-0.026550,0.001927,4.747209
1418235574622502,1418235574619692,-2810,INS_SOLUTION_GOOD,51.755052,-1.252877,109.257203,5735239.183950,620590.132693,-109.257203,30U,0.289173,-8.354432,-0.020998,-0.025679,0.003501,4.745943
1418235574934958,1418235574939691,4733,INS_SOLUTION_GOOD,51.755053,-1.252916,109.277849,5735239.206272,620587.459662,-109.277849,30U,0.251229,-8.338303,-0.121664,-0.018815,0.001658,4.740002
1418235574997450,1418235574999691,2241,INS_SOLUTION_GOOD,51.755053,-1.252923,109.284358,5735239.209381,620586.959470,-109.284358,30U,0.253228,-8.332739,-0.085293,-0.016586,-0.000117,4.738875
1418235575059939,1418235575059691,-248,INS_SOLUTION_GOOD,51.755054,-1.252930,109.288918,5735239.212432,620586.459883,-109.288918,30U,0.248834,-8.319682,-0.069555,-0.015282,-0.000548,4.737660
1418235575122433,1418235575119691,-2742,INS_SOLUTION_GOOD,51.755054,-1.252937,109.292042,5735239.214975,620585.960898,-109.292042,30U,0.236175,-8.308717,-0.033393,-0.015459,0.000441,4.736259
1418235575434890,1418235575439691,4801,INS_SOLUTION_GOOD,51.755054,-1.252975,109.358620,5735239.214289,620583.363615,-109.358620,30U,0.149453,-8.240590,-0.114994,-0.018708,0.007812,4.729121
1418235575497381,1418235575499691,2310,INS_SOLUTION_GOOD,51.755054,-1.252982,109.366508,5735239.210649,620582.869519,-109.366508,30U,0.131555,-8.234047,-0.127834,-0.022281,0.006513,4.728514
1418235575559872,1418235575559691,-181,INS_SOLUTION_GOOD,51.755054,-1.252989,109.374086,5735239.206467,620582.375906,-109.374086,30U,0.124698,-8.222820,-0.130765,-0.025783,0.004662,4.727721
1418235575622364,1418235575619691,-2673,INS_SOLUTION_GOOD,51.755054,-1.252996,109.381301,5735239.201929,620581.882891,-109.381301,30U,0.120880,-8.213007,-0.110828,-0.026308,0.001959,4.726930
1418235575934821,1418235575939691,4870,INS_SOLUTION_GOOD,51.755055,-1.253034,109.400649,5735239.178067,620579.263584,-109.400649,30U,0.105054,-8.155051,0.019726,-0.025804,-0.003054,4.723978
1418235575997313,1418235575999691,2378,INS_SOLUTION_GOOD,51.755055,-1.253041,109.399013,5735239.172864,620578.774400,-109.399013,30U,0.111187,-8.150998,0.035720,-0.026693,-0.001333,4.723212
1418235576059804,1418235576059690,-114,INS_SOLUTION_GOOD,51.755055,-1.253048,109.397154,5735239.167783,620578.285834,-109.397154,30U,0.105291,-8.139015,0.011945,-0.028162,-0.000139,4.722317
1418235576122308,1418235576119690,-2618,INS_SOLUTION_GOOD,51.755055,-1.253055,109.397555,5735239.162079,620577.797905,-109.397555,30U,0.095504,-8.130565,-0.019826,-0.027789,-0.000742,4.721544
1418235576434752,1418235576439690,4938,INS_SOLUTION_GOOD,51.755055,-1.253092,109.434600,5735239.107990,620575.268702,-109.434600,30U,0.068162,-8.061935,0.003828,-0.023311,0.005197,4.718296
1418235576497243,1418235576499690,2447,INS_SOLUTION_GOOD,51.755055,-1.253099,109.435020,5735239.100034,620574.785634,-109.435020,30U,0.051072,-8.047423,-0.025078,-0.026173,0.006991,4.717740
1418235576559733,1418235576559690,-43,INS_SOLUTION_GOOD,51.755055,-1.253106,109.437726,5735239.091384,620574.303521,-109.437726,30U,0.048459,-8.020047,-0.062863,-0.032431,0.005859,4.717396
1418235576622227,1418235576619690,-2537,INS_SOLUTION_GOOD,51.755055,-1.253113,109.442251,5735239.081889,620573.823133,-109.442251,30U,0.025017,-8.004627,-0.089250,-0.030799,0.004917,4.716724
1418235576997173,1418235576999690,2517,INS_SOLUTION_GOOD,51.755055,-1.253157,109.475128,5735239.026138,620570.803870,-109.475128,30U,0.002715,-7.882375,-0.152974,-0.020239,0.019222,4.711244
1418235577059666,1418235577059690,24,INS_SOLUTION_GOOD,51.755055,-1.253164,109.486566,5735239.015647,620570.331817,-109.486566,30U,0.018011,-7.860365,-0.214222,-0.019461,0.016925,4.710603
1418235577122158,1418235577119690,-2468,INS_SOLUTION_GOOD,51.755055,-1.253170,109.499432,5735239.005690,620569.860888,-109.499432,30U,0.020820,-7.841686,-0.223747,-0.018675,0.013663,4.710291
1418235577184649,1418235577179690,-4959,INS_SOLUTION_GOOD,51.755055,-1.253177,109.530332,5735238.975264,620569.427669,-109.530332,30U,0.009723,-7.822367,-0.235695,-0.017483,0.009855,4.710203
1418235577497106,1418235577499689,2583,INS_SOLUTION_GOOD,51.755055,-1.253213,109.572411,5735238.915121,620566.939326,-109.572411,30U,-0.002520,-7.745634,-0.043050,-0.018443,0.003395,4.709246
1418235577559598,1418235577559689,91,INS_SOLUTION_GOOD,51.755055,-1.253220,109.575776,5735238.904176,620566.475064,-109.575776,30U,0.008244,-7.737964,-0.064509,-0.017497,0.003126,4.709156
1418235577622089,1418235577619689,-2400,INS_SOLUTION_GOOD,51.755055,-1.253226,109.580199,5735238.893528,620566.011067,-109.580199,30U,0.009544,-7.737533,-0.069608,-0.016699,0.001827,4.709161
1418235577684581,1418235577679689,-4892,INS_SOLUTION_GOOD,51.755055,-1.253233,109.583345,5735238.882672,620565.547144,-109.583345,30U,-0.000003,-7.734735,-0.045753,-0.015946,0.000981,4.709251
1418235577997038,1418235577999689,2651,INS_SOLUTION_GOOD,51.755055,-1.253269,109.599013,5735238.823824,620563.073599,-109.599013,30U,0.014397,-7.734447,-0.022285,-0.010088,-0.002033,4.708860
1418235578059529,1418235578059689,160,INS_SOLUTION_GOOD,51.755055,-1.253276,109.600107,5735238.813635,620562.609651,-109.600107,30U,0.015161,-7.738498,-0.011745,-0.007191,-0.002246,4.708622
1418235578122020,1418235578119689,-2331,INS_SOLUTION_GOOD,51.755055,-1.253282,109.600791,5735238.803639,620562.145584,-109.600791,30U,0.015998,-7.736691,-0.011762,-0.005805,-0.002363,4.708275
1418235578184512,1418235578179689,-4823,INS_SOLUTION_GOOD,51.755055,-1.253289,109.606403,5735238.803629,620561.712864,-109.606403,30U,-0.004769,-7.734264,-0.029462,-0.005328,-0.002327,4.707994
1418235578496968,1418235578499688,2720,INS_SOLUTION_GOOD,51.755055,-1.253324,109.611257,5735238.743067,620559.241836,-109.611257,30U,-0.014559,-7.707358,-0.031215,0.002207,0.003963,4.705552
1418235578559460,1418235578559688,228,INS_SOLUTION_GOOD,51.755055,-1.253331,109.614510,5735238.730595,620558.779966,-109.614510,30U,-0.030642,-7.696676,-0.065439,0.003588,0.004478,4.704965
1418235578621952,1418235578619688,-2264,INS_SOLUTION_GOOD,51.755055,-1.253338,109.618539,5735238.717791,620558.318688,-109.618539,30U,-0.026014,-7.688286,-0.064129,0.005463,0.004544,4.704266
1418235578684443,1418235578679688,-4755,INS_SOLUTION_GOOD,51.755055,-1.253344,109.622361,5735238.705398,620557.858051,-109.622361,30U,-0.020099,-7.674246,-0.073006,0.006863,0.004363,4.703365
1418235578996900,1418235578999688,2788,INS_SOLUTION_GOOD,51.755055,-1.253380,109.648840,5735238.631667,620555.414115,-109.648840,30U,-0.055369,-7.608584,-0.059594,0.010845,0.000008,4.698205
1418235579059391,1418235579059688,297,INS_SOLUTION_GOOD,51.755055,-1.253386,109.651586,5735238.617494,620554.958106,-109.651586,30U,-0.058797,-7.597077,-0.034604,0.010239,0.000157,4.696327
1418235579121883,1418235579119688,-2195,INS_SOLUTION_GOOD,51.755055,-1.253393,109.653422,5735238.602418,620554.502956,-109.653422,30U,-0.084931,-7.581781,-0.030785,0.009665,0.000899,4.694201
1418235579184374,1418235579179688,-4686,INS_SOLUTION_GOOD,51.755055,-1.253399,109.665002,5735238.599805,620554.081602,-109.665002,30U,-0.107806,-7.566106,-0.043308,0.010876,0.001877,4.692360
1418235579496831,1418235579499688,2857,INS_SOLUTION_GOOD,51.755055,-1.253434,109.683332,5735238.494967,620551.676005,-109.683332,30U,-0.205150,-7.481167,-0.074049,0.013810,0.002723,4.680433
1418235579559323,1418235579559688,365,INS_SOLUTION_GOOD,51.755054,-1.253440,109.688425,5735238.472219,620551.228394,-109.688425,30U,-0.198594,-7.461033,-0.085396,0.015565,0.001683,4.677843
1418235579621814,1418235579619688,-2126,INS_SOLUTION_GOOD,51.755054,-1.253447,109.692902,5735238.449530,620550.781864,-109.692902,30U,-0.202834,-7.442117,-0.064700,0.018397,0.000892,4.675153
1418235579684305,1418235579679687,-4618,INS_SOLUTION_GOOD,51.755054,-1.253453,109.696915,5735238.426319,620550.336518,-109.696915,30U,-0.220775,-7.422801,-0.075209,0.019709,0.000217,4.672642
1418235579996763,1418235579999687,2924,INS_SOLUTION_GOOD,51.755053,-1.253488,109.713582,5735238.277417,620547.984689,-109.713582,30U,-0.299609,-7.302541,-0.038419,0.021870,-0.001129,4.660221
1418235580059254,1418235580059687,433,INS_SOLUTION_GOOD,51.755053,-1.253494,109.715414,5735238.248482,620547.548003,-109.715414,30U,-0.318885,-7.275720,-0.024386,0.022467,-0.001128,4.657697
1418235580121746,1418235580119687,-2059,INS_SOLUTION_GOOD,51.755053,-1.253500,109.717037,5735238.217522,620547.113006,-109.717037,30U,-0.365312,-7.245614,-0.036696,0.023370,-0.000580,4.655585
1418235580184237,1418235580179687,-4550,INS_SOLUTION_GOOD,51.755053,-1.253506,109.746145,5735238.171252,620546.680835,-109.746145,30U,-0.400751,-7.221801,-0.046335,0.023094,0.000357,4.653917
1418235580496694,1418235580499687,2993,INS_SOLUTION_GOOD,51.755052,-1.253540,109.759623,5735237.981315,620544.388823,-109.759623,30U,-0.446217,-7.156791,-0.056904,0.015185,0.007191,4.643886
1418235580559186,1418235580559687,501,INS_SOLUTION_GOOD,51.755051,-1.253546,109.763881,5735237.944012,620543.960250,-109.763881,30U,-0.458038,-7.155882,-0.083438,0.014903,0.007402,4.642170
1418235580621677,1418235580619687,-1990,INS_SOLUTION_GOOD,51.755051,-1.253552,109.769495,5735237.906048,620543.531814,-109.769495,30U,-0.471704,-7.154786,-0.092857,0.014148,0.007362,4.640516
1418235580684166,1418235580679687,-4479,INS_SOLUTION_GOOD,51.755051,-1.253558,109.774949,5735237.866813,620543.103484,-109.774949,30U,-0.494050,-7.152938,-0.089442,0.013355,0.008031,4.639064
1418235580996624,1418235580999686,3062,INS_SOLUTION_GOOD,51.755049,-1.253591,109.804135,5735237.647652,620540.820801,-109.804135,30U,-0.523492,-7.135107,-0.095932,0.016012,0.006652,4.631843
1418235581059116,1418235581059686,570,INS_SOLUTION_GOOD,51.755049,-1.253598,109.810527,5735237.604571,620540.394552,-109.810527,30U,-0.558630,-7.118211,-0.119586,0.014260,0.006720,4.630775
1418235581121607,1418235581119686,-1921,INS_SOLUTION_GOOD,51.755049,-1.253604,109.817085,5735237.560334,620539.968975,-109.817085,30U,-0.570280,-7.101869,-0.095119,0.014450,0.006870,4.629708
1418235581184099,1418235581179686,-4413,INS_SOLUTION_GOOD,51.755048,-1.253610,109.810515,5735237.502376,620539.554821,-109.810515,30U,-0.560880,-7.092517,-0.101928,0.012588,0.007510,4.628543
1418235581496556,1418235581499686,3130,INS_SOLUTION_GOOD,51.755047,-1.253642,109.840101,5735237.266347,620537.306480,-109.840101,30U,-0.585325,-6.985584,-0.138810,0.013921,0.005999,4.622740
1418235581559048,1418235581559686,638,INS_SOLUTION_GOOD,51.755046,-1.253649,109.848402,5735237.220922,620536.888906,-109.848402,30U,-0.598590,-6.968148,-0.135171,0.012075,0.004192,4.621992
1418235581621540,1418235581619686,-1854,INS_SOLUTION_GOOD,51.755046,-1.253655,109.856327,5735237.174376,620536.473043,-109.856327,30U,-0.615161,-6.934254,-0.131012,0.009595,0.002465,4.621294
1418235581684030,1418235581679686,-4344,INS_SOLUTION_GOOD,51.755046,-1.253661,109.863019,5735237.127002,620536.058881,-109.863019,30U,-0.633052,-6.905631,-0.094365,0.006191,0.001782,4.620525
1418235581996488,1418235581999686,3198,INS_SOLUTION_GOOD,51.755044,-1.253692,109.879854,5735236.877878,620533.871710,-109.879854,30U,-0.616222,-6.799807,-0.040415,0.006339,0.006034,4.615276
1418235582058979,1418235582059685,706,INS_SOLUTION_GOOD,51.755044,-1.253698,109.883071,5735236.830452,620533.465467,-109.883071,30U,-0.643008,-6.777379,-0.070103,0.005717,0.006795,4.614677
1418235582121470,1418235582119685,-1785,INS_SOLUTION_GOOD,51.755043,-1.253704,109.888236,5735236.781785,620533.060703,-109.888236,30U,-0.650589,-6.758157,-0.103460,0.005213,0.007096,4.614277
1418235582183962,1418235582179685,-4277,INS_SOLUTION_GOOD,51.755043,-1.253710,109.823921,5735236.773257,620532.683129,-109.823921,30U,-0.647400,-6.735354,-0.105162,0.003526,0.006984,4.613642
1418235582496418,1418235582499685,3267,INS_SOLUTION_GOOD,51.755041,-1.253741,109.851321,5735236.512649,620530.546750,-109.851321,30U,-0.654418,-6.650125,-0.105153,-0.000346,0.006677,4.607325
1418235582558910,1418235582559685,775,INS_SOLUTION_GOOD,51.755041,-1.253746,109.857210,5735236.463758,620530.149452,-109.857210,30U,-0.658244,-6.629837,-0.094373,-0.000071,0.005669,4.606114
1418235582621400,1418235582619685,-1715,INS_SOLUTION_GOOD,51.755041,-1.253752,109.863011,5735236.413931,620529.753365,-109.863011,30U,-0.684367,-6.612235,-0.097961,-0.000227,0.005199,4.605151
1418235582683893,1418235582679685,-4208,INS_SOLUTION_GOOD,51.755040,-1.253758,109.869308,5735236.362737,620529.358569,-109.869308,30U,-0.703340,-6.584822,-0.111566,-0.000758,0.003917,4.604501
1418235582996350,1418235582999685,3335,INS_SOLUTION_GOOD,51.755038,-1.253788,109.890760,5735236.090711,620527.277071,-109.890760,30U,-0.704787,-6.458757,-0.074572,0.004083,-0.000328,4.598422
1418235583058842,1418235583059685,843,INS_SOLUTION_GOOD,51.755038,-1.253794,109.894422,5735236.038981,620526.891451,-109.894422,30U,-0.717395,-6.433914,-0.036385,0.003176,-0.000472,4.597078
1418235583121332,1418235583119685,-1647,INS_SOLUTION_GOOD,51.755037,-1.253799,109.895837,5735235.986428,620526.507466,-109.895837,30U,-0.734366,-6.407680,-0.020436,0.000813,0.000590,4.595783
1418235583183824,1418235583179685,-4139,INS_SOLUTION_GOOD,51.755036,-1.253805,109.955530,5735235.872882,620526.146936,-109.955530,30U,-0.748183,-6.383489,-0.005451,0.001149,0.001734,4.594525
1418235583496281,1418235583499684,3403,INS_SOLUTION_GOOD,51.755034,-1.253834,109.971226,5735235.587400,620524.131394,-109.971226,30U,-0.792821,-6.250545,-0.086552,-0.003525,-0.000052,4.586926
1418235583558773,1418235583559684,911,INS_SOLUTION_GOOD,51.755034,-1.253839,109.975703,5735235.530362,620523.758527,-109.975703,30U,-0.802874,-6.225382,-0.049885,-0.003147,-0.001790,4.586251
1418235583621264,1418235583619684,-1580,INS_SOLUTION_GOOD,51.755034,-1.253845,109.978281,5735235.473971,620523.387192,-109.978281,30U,-0.775701,-6.201964,-0.054541,-0.002767,-0.001493,4.585543
1418235583683755,1418235583679684,-4071,INS_SOLUTION_GOOD,51.755033,-1.253850,109.982239,5735235.418965,620523.017027,-109.982239,30U,-0.760624,-6.179556,-0.069056,-0.003032,-0.001380,4.584520
1418235583996213,1418235583999684,3471,INS_SOLUTION_GOOD,51.755031,-1.253878,109.990324,5735235.122963,620521.064170,-109.990324,30U,-0.775697,-6.062808,-0.045710,-0.000376,-0.002503,4.579053
1418235584058704,1418235584059684,980,INS_SOLUTION_GOOD,51.755030,-1.253884,109.994220,5735235.067753,620520.702372,-109.994220,30U,-0.780700,-6.042278,-0.067438,-0.001979,-0.004044,4.577586
1418235584121195,1418235584119684,-1511,INS_SOLUTION_GOOD,51.755030,-1.253889,109.997981,5735235.011612,620520.341869,-109.997981,30U,-0.802917,-6.020545,-0.058215,-0.003006,-0.005063,4.576241
1418235584183687,1418235584179684,-4003,INS_SOLUTION_GOOD,51.755029,-1.253894,109.984195,5735234.848474,620519.982914,-109.984195,30U,-0.822499,-5.998104,-0.029612,-0.001236,-0.005921,4.575168
1418235584496144,1418235584499683,3539,INS_SOLUTION_GOOD,51.755026,-1.253922,109.984927,5735234.542662,620518.097185,-109.984927,30U,-0.813845,-5.776593,-0.030714,-0.002278,-0.007260,4.568573
1418235584558635,1418235584559683,1048,INS_SOLUTION_GOOD,51.755026,-1.253927,109.986472,5735234.485454,620517.753943,-109.986472,30U,-0.818665,-5.710206,-0.013602,-0.002530,-0.008437,4.567561
1418235584621126,1418235584619683,-1443,INS_SOLUTION_GOOD,51.755025,-1.253932,109.986509,5735234.428330,620517.414828,-109.986509,30U,-0.814665,-5.635105,-0.000690,-0.001747,-0.008889,4.566360
1418235584683619,1418235584679683,-3936,INS_SOLUTION_GOOD,51.755025,-1.253936,109.988007,5735234.371547,620517.080428,-109.988007,30U,-0.816125,-5.559282,-0.047253,-0.004421,-0.009757,4.565206
1418235584996075,1418235584999683,3608,INS_SOLUTION_GOOD,51.755023,-1.253961,109.989009,5735234.074088,620515.375207,-109.989009,30U,-0.763316,-5.145509,0.002528,-0.004713,-0.012434,4.556086
1418235585058567,1418235585059683,1116,INS_SOLUTION_GOOD,51.755022,-1.253966,109.989174,5735234.021096,620515.070016,-109.989174,30U,-0.763309,-5.069486,0.001879,-0.003743,-0.013307,4.554217
1418235585121058,1418235585119683,-1375,INS_SOLUTION_GOOD,51.755022,-1.253970,109.988698,5735233.967750,620514.769637,-109.988698,30U,-0.777065,-4.985442,0.004523,-0.003453,-0.014112,4.552524
