image_name,gpstimestamp,time_diff,ins_status,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw
1417534864137339,1417534864133923,-3416,INS_SOLUTION_GOOD,51.755979,-1.255189,107.108619,5735338.355048,620428.098183,-107.108619,30U,7.901939,-3.307205,-0.037479,-0.021701,-0.000164,5.885820
1417534864449787,1417534864453923,4136,INS_SOLUTION_GOOD,51.756002,-1.255204,107.077926,5735340.883956,620426.974240,-107.077926,30U,7.947110,-3.331268,-0.034207,-0.022395,-0.002170,5.884467
1417534864512277,1417534864513923,1646,INS_SOLUTION_GOOD,51.756006,-1.255207,107.079173,5735341.356170,620426.762650,-107.079173,30U,7.955472,-3.347800,-0.016671,-0.024533,-0.002425,5.884275
1417534864574767,1417534864573923,-844,INS_SOLUTION_GOOD,51.756010,-1.255210,107.080843,5735341.828268,620426.549693,-107.080843,30U,7.954213,-3.366133,-0.044876,-0.025243,-0.002949,5.884362
1417534864637258,1417534864633923,-3335,INS_SOLUTION_GOOD,51.756014,-1.255213,107.083399,5735342.300941,620426.336394,-107.083399,30U,7.971817,-3.363061,-0.033014,-0.024880,-0.003625,5.884252
1417534864949705,1417534864953923,4218,INS_SOLUTION_GOOD,51.756037,-1.255229,107.087357,5735344.832267,620425.197381,-107.087357,30U,8.017380,-3.378294,-0.025159,-0.025415,0.002232,5.883261
1417534865012195,1417534865013923,1728,INS_SOLUTION_GOOD,51.756042,-1.255232,107.090035,5735345.308588,620424.983397,-107.090035,30U,8.029483,-3.378562,-0.050264,-0.026069,0.002678,5.883182
1417534865074685,1417534865073923,-762,INS_SOLUTION_GOOD,51.756046,-1.255235,107.093924,5735345.785271,620424.769044,-107.093924,30U,8.031162,-3.389938,-0.080825,-0.025671,0.002078,5.883041
1417534865137174,1417534865133923,-3251,INS_SOLUTION_GOOD,51.756050,-1.255237,107.098913,5735346.262363,620424.554234,-107.098913,30U,8.039925,-3.392771,-0.080104,-0.024947,0.000902,5.882923
1417534865449625,1417534865453924,4299,INS_SOLUTION_GOOD,51.756074,-1.255253,107.054447,5735348.841873,620423.388629,-107.054447,30U,8.085127,-3.418156,-0.019502,-0.026647,-0.001681,5.884013
1417534865512115,1417534865513924,1809,INS_SOLUTION_GOOD,51.756078,-1.255256,107.055724,5735349.322148,620423.172169,-107.055724,30U,8.096294,-3.411200,-0.013122,-0.026115,-0.001203,5.884637
1417534865574606,1417534865573924,-682,INS_SOLUTION_GOOD,51.756083,-1.255259,107.056532,5735349.803296,620422.956174,-107.056532,30U,8.112587,-3.407498,-0.020392,-0.027356,-0.000812,5.885158
1417534865637110,1417534865633924,-3186,INS_SOLUTION_GOOD,51.756087,-1.255262,107.058355,5735350.285103,620422.740116,-107.058355,30U,8.118909,-3.411322,-0.035651,-0.028120,-0.001043,5.885802
1417534865949545,1417534865953924,4379,INS_SOLUTION_GOOD,51.756110,-1.255278,107.070619,5735352.866877,620421.588746,-107.070619,30U,8.190648,-3.405668,-0.009806,-0.027460,-0.002883,5.888162
1417534866012035,1417534866013924,1889,INS_SOLUTION_GOOD,51.756115,-1.255281,107.070910,5735353.353659,620421.372866,-107.070910,30U,8.209153,-3.401017,-0.007337,-0.027801,-0.002112,5.888383
1417534866074525,1417534866073924,-601,INS_SOLUTION_GOOD,51.756119,-1.255284,107.071786,5735353.841216,620421.156712,-107.071786,30U,8.214976,-3.414104,-0.019162,-0.028567,-0.001794,5.888697
1417534866137017,1417534866133924,-3093,INS_SOLUTION_GOOD,51.756124,-1.255287,107.072786,5735354.329584,620420.940033,-107.072786,30U,8.229120,-3.411921,-0.016263,-0.028734,-0.001870,5.889100
1417534866449464,1417534866453925,4461,INS_SOLUTION_GOOD,51.756147,-1.255303,107.076003,5735356.922711,620419.752544,-107.076003,30U,8.319443,-3.426272,-0.006373,-0.027306,0.000055,5.891118
1417534866511954,1417534866513925,1971,INS_SOLUTION_GOOD,51.756152,-1.255306,107.076638,5735357.416634,620419.535031,-107.076638,30U,8.316471,-3.435887,-0.041638,-0.028705,0.001128,5.891439
1417534866574445,1417534866573925,-520,INS_SOLUTION_GOOD,51.756156,-1.255309,107.079151,5735357.910976,620419.316786,-107.079151,30U,8.330978,-3.443974,-0.040684,-0.027964,0.000782,5.891865
1417534866636949,1417534866633925,-3024,INS_SOLUTION_GOOD,51.756161,-1.255312,107.082063,5735358.406068,620419.098634,-107.082063,30U,8.345711,-3.432762,-0.062988,-0.026605,-0.000374,5.892118
1417534866949411,1417534866953925,4514,INS_SOLUTION_GOOD,51.756185,-1.255328,107.095484,5735361.056598,620417.934430,-107.095484,30U,8.396502,-3.440292,0.004993,-0.028075,-0.003848,5.893451
1417534867011910,1417534867013925,2015,INS_SOLUTION_GOOD,51.756189,-1.255331,107.095095,5735361.555487,620417.716144,-107.095095,30U,8.406029,-3.440298,0.010477,-0.028199,-0.002826,5.893780
1417534867074401,1417534867073925,-476,INS_SOLUTION_GOOD,51.756194,-1.255334,107.094763,5735362.054767,620417.497595,-107.094763,30U,8.411182,-3.444161,-0.004616,-0.027757,-0.001833,5.894071
1417534867136899,1417534867133925,-2974,INS_SOLUTION_GOOD,51.756198,-1.255337,107.095525,5735362.554472,620417.278985,-107.095525,30U,8.421145,-3.441395,-0.020466,-0.025807,-0.001301,5.894434
1417534867449376,1417534867453926,4550,INS_SOLUTION_GOOD,51.756222,-1.255353,107.089221,5735365.197331,620416.127926,-107.089221,30U,8.448626,-3.432290,-0.041757,-0.021402,-0.004485,5.895582
1417534867511875,1417534867513926,2051,INS_SOLUTION_GOOD,51.756227,-1.255356,107.090778,5735365.699578,620415.910316,-107.090778,30U,8.460493,-3.424875,-0.010986,-0.021054,-0.004583,5.895367
1417534867574374,1417534867573926,-448,INS_SOLUTION_GOOD,51.756232,-1.255359,107.091353,5735366.201990,620415.692484,-107.091353,30U,8.456278,-3.438334,-0.020428,-0.022625,-0.005214,5.895453
1417534867636864,1417534867633926,-2938,INS_SOLUTION_GOOD,51.756236,-1.255362,107.092655,5735366.703880,620415.473601,-107.092655,30U,8.446196,-3.458470,-0.018776,-0.020951,-0.006344,5.895779
1417534867949341,1417534867953926,4585,INS_SOLUTION_GOOD,51.756260,-1.255378,107.090295,5735369.384506,620414.309242,-107.090295,30U,8.482306,-3.415404,0.015263,-0.015692,-0.006212,5.895810
1417534868011840,1417534868013926,2086,INS_SOLUTION_GOOD,51.756265,-1.255381,107.090026,5735369.888240,620414.092703,-107.090026,30U,8.481401,-3.414301,-0.003732,-0.018270,-0.005205,5.895201
1417534868074330,1417534868073926,-404,INS_SOLUTION_GOOD,51.756270,-1.255384,107.089622,5735370.391543,620413.874753,-107.089622,30U,8.470600,-3.448449,0.017840,-0.020678,-0.004492,5.894901
1417534868136829,1417534868133926,-2903,INS_SOLUTION_GOOD,51.756274,-1.255387,107.087985,5735370.894153,620413.654939,-107.087985,30U,8.453591,-3.464741,0.022847,-0.020142,-0.003281,5.894997
1417534868449281,1417534868453927,4646,INS_SOLUTION_GOOD,51.756298,-1.255402,107.114051,5735373.535588,620412.506868,-107.114051,30U,8.474924,-3.433097,-0.035450,-0.019929,-0.005630,5.897013
1417534868511770,1417534868513927,2157,INS_SOLUTION_GOOD,51.756303,-1.255405,107.116215,5735374.038485,620412.288864,-107.116215,30U,8.466777,-3.431492,-0.028491,-0.021907,-0.007087,5.897067
1417534868574259,1417534868573927,-332,INS_SOLUTION_GOOD,51.756307,-1.255408,107.117406,5735374.541180,620412.071123,-107.117406,30U,8.461289,-3.423580,-0.011890,-0.021435,-0.007701,5.896963
1417534868636749,1417534868633927,-2822,INS_SOLUTION_GOOD,51.756312,-1.255411,107.117799,5735375.043747,620411.853847,-107.117799,30U,8.465167,-3.414212,-0.002269,-0.019843,-0.007870,5.896963
1417534868949199,1417534868953927,4728,INS_SOLUTION_GOOD,51.756336,-1.255427,107.115393,5735377.716955,620410.696477,-107.115393,30U,8.419701,-3.395257,0.023896,-0.020748,-0.012344,5.898809
1417534869011703,1417534869013927,2224,INS_SOLUTION_GOOD,51.756341,-1.255430,107.112613,5735378.216945,620410.480776,-107.112613,30U,8.414197,-3.390731,0.071797,-0.021315,-0.011630,5.899011
1417534869074179,1417534869073927,-252,INS_SOLUTION_GOOD,51.756345,-1.255433,107.108980,5735378.716177,620410.265516,-107.108980,30U,8.398765,-3.381247,0.045749,-0.020685,-0.010387,5.899206
1417534869136671,1417534869133927,-2744,INS_SOLUTION_GOOD,51.756350,-1.255436,107.106520,5735379.215010,620410.051011,-107.106520,30U,8.397947,-3.369556,0.047865,-0.019342,-0.009977,5.899287
1417534869449119,1417534869453928,4809,INS_SOLUTION_GOOD,51.756374,-1.255451,107.107036,5735381.869756,620408.941886,-107.107036,30U,8.344758,-3.336501,0.035517,-0.015987,-0.010401,5.899860
1417534869511609,1417534869513928,2319,INS_SOLUTION_GOOD,51.756378,-1.255454,107.105008,5735382.364912,620408.729858,-107.105008,30U,8.328755,-3.336374,0.028385,-0.016433,-0.010285,5.899936
1417534869574099,1417534869573928,-171,INS_SOLUTION_GOOD,51.756383,-1.255457,107.103652,5735382.859168,620408.517684,-107.103652,30U,8.315764,-3.338527,0.020471,-0.015223,-0.010120,5.899996
1417534869636589,1417534869633928,-2661,INS_SOLUTION_GOOD,51.756387,-1.255460,107.101841,5735383.352857,620408.305751,-107.101841,30U,8.306947,-3.329725,0.040808,-0.013372,-0.009406,5.900130
1417534869949038,1417534869953928,4890,INS_SOLUTION_GOOD,51.756411,-1.255475,107.097172,5735385.976150,620407.183262,-107.097172,30U,8.252146,-3.297417,-0.028845,-0.013345,-0.012178,5.900922
1417534870011529,1417534870013928,2399,INS_SOLUTION_GOOD,51.756416,-1.255478,107.098591,5735386.466112,620406.974048,-107.098591,30U,8.250824,-3.285266,-0.008458,-0.011943,-0.013699,5.900675
1417534870074019,1417534870073928,-91,INS_SOLUTION_GOOD,51.756420,-1.255481,107.097732,5735386.955881,620406.765565,-107.097732,30U,8.240223,-3.277050,0.035040,-0.010991,-0.013448,5.900447
1417534870136509,1417534870133928,-2581,INS_SOLUTION_GOOD,51.756424,-1.255484,107.093717,5735387.445122,620406.556953,-107.093717,30U,8.227719,-3.282661,0.093779,-0.011628,-0.011727,5.900632
1417534870448966,1417534870453929,4963,INS_SOLUTION_GOOD,51.756448,-1.255499,107.075364,5735390.006870,620405.435369,-107.075364,30U,8.203804,-3.269864,-0.006833,-0.012916,-0.006651,5.902035
1417534870511465,1417534870513929,2464,INS_SOLUTION_GOOD,51.756452,-1.255502,107.076047,5735390.494169,620405.227808,-107.076047,30U,8.205751,-3.261354,-0.014446,-0.012246,-0.007439,5.902017
1417534870573955,1417534870573929,-26,INS_SOLUTION_GOOD,51.756457,-1.255505,107.077029,5735390.981595,620405.020542,-107.077029,30U,8.203754,-3.263619,-0.016231,-0.012217,-0.008147,5.902014
1417534870636454,1417534870633929,-2525,INS_SOLUTION_GOOD,51.756461,-1.255508,107.077721,5735391.468975,620404.812978,-107.077721,30U,8.205736,-3.267166,-0.006787,-0.010493,-0.008888,5.902149
1417534870948931,1417534870953929,4998,INS_SOLUTION_GOOD,51.756485,-1.255523,107.069011,5735394.070255,620403.704583,-107.069011,30U,8.230826,-3.268954,0.043078,-0.010244,-0.009460,5.902866
1417534871011421,1417534871013929,2508,INS_SOLUTION_GOOD,51.756489,-1.255526,107.066215,5735394.559643,620403.497113,-107.066215,30U,8.248763,-3.260829,0.053267,-0.009420,-0.009976,5.903016
1417534871073912,1417534871073929,17,INS_SOLUTION_GOOD,51.756493,-1.255529,107.063942,5735395.049571,620403.289589,-107.063942,30U,8.251729,-3.265628,0.003124,-0.008636,-0.010561,5.903159
1417534871136401,1417534871133929,-2472,INS_SOLUTION_GOOD,51.756498,-1.255531,107.063215,5735395.539862,620403.081202,-107.063215,30U,8.253541,-3.288894,0.029566,-0.010271,-0.011285,5.903231
1417534871198891,1417534871193929,-4962,INS_BAD_GPS_AGREEMENT,51.756502,-1.255534,107.063975,5735396.032360,620402.871188,-107.063975,30U,8.265050,-3.298049,0.048747,-0.011418,-0.010361,5.903204
1417534871511369,1417534871513930,2561,INS_BAD_GPS_AGREEMENT,51.756526,-1.255550,107.051750,5735398.660918,620401.752407,-107.051750,30U,8.311904,-3.332117,-0.033340,-0.010962,-0.007279,5.901367
1417534871573864,1417534871573930,66,INS_BAD_GPS_AGREEMENT,51.756531,-1.255552,107.053403,5735399.155062,620401.540853,-107.053403,30U,8.327614,-3.324175,-0.021026,-0.011552,-0.008847,5.900993
1417534871636352,1417534871633930,-2422,INS_BAD_GPS_AGREEMENT,51.756535,-1.255555,107.053950,5735399.650044,620401.329328,-107.053950,30U,8.338520,-3.331035,0.004705,-0.013911,-0.010127,5.900539
1417534871698847,1417534871693930,-4917,INS_BAD_GPS_AGREEMENT,51.756540,-1.255558,107.052925,5735400.145476,620401.117084,-107.052925,30U,8.343880,-3.344405,0.025845,-0.015861,-0.010821,5.900080
1417534872011296,1417534872013930,2634,INS_BAD_GPS_AGREEMENT,51.756564,-1.255574,107.034956,5735402.795496,620399.976904,-107.034956,30U,8.391235,-3.379015,0.031642,-0.012798,-0.005899,5.897300
1417534872073786,1417534872073930,144,INS_BAD_GPS_AGREEMENT,51.756568,-1.255577,107.033714,5735403.294176,620399.761624,-107.033714,30U,8.402164,-3.398595,0.034296,-0.014761,-0.006005,5.896942
1417534872136276,1417534872133930,-2346,INS_BAD_GPS_AGREEMENT,51.756573,-1.255580,107.032317,5735403.793247,620399.545266,-107.032317,30U,8.410941,-3.412424,0.006795,-0.013730,-0.005922,5.896713
1417534872198768,1417534872193930,-4838,INS_BAD_GPS_AGREEMENT,51.756577,-1.255584,107.318417,5735404.300406,620399.203794,-107.318417,30U,8.429376,-3.426047,-0.017223,-0.012599,-0.006196,5.896290
1417534872511233,1417534872513931,2698,INS_BAD_GPS_AGREEMENT,51.756602,-1.255600,107.319440,5735406.982610,620398.034239,-107.319440,30U,8.512077,-3.483460,0.052048,-0.014511,-0.010231,5.893977
1417534872573725,1417534872573931,206,INS_BAD_GPS_AGREEMENT,51.756606,-1.255604,107.315841,5735407.488670,620397.812892,-107.315841,30U,8.527358,-3.490780,0.059766,-0.014665,-0.008779,5.893922
1417534872636220,1417534872633931,-2289,INS_BAD_GPS_AGREEMENT,51.756611,-1.255607,107.312166,5735407.995444,620397.590451,-107.312166,30U,8.537894,-3.517564,0.064986,-0.015919,-0.007958,5.894011
1417534872698712,1417534872693931,-4781,INS_BAD_GPS_AGREEMENT,51.756616,-1.255610,107.309122,5735408.502595,620397.367192,-107.309122,30U,8.544996,-3.518561,0.022861,-0.016271,-0.007731,5.894192
1417534873011157,1417534873013931,2774,INS_BAD_GPS_AGREEMENT,51.756640,-1.255626,107.307199,5735411.215705,620396.180042,-107.307199,30U,8.576235,-3.511396,0.017942,-0.012400,-0.008281,5.893810
1417534873073647,1417534873073931,284,INS_BAD_GPS_AGREEMENT,51.756645,-1.255629,107.305977,5735411.725112,620395.957455,-107.305977,30U,8.580068,-3.507978,0.028016,-0.012230,-0.007417,5.893952
1417534873136137,1417534873133931,-2206,INS_BAD_GPS_AGREEMENT,51.756650,-1.255632,107.303886,5735412.234568,620395.734541,-107.303886,30U,8.575642,-3.516785,0.021457,-0.014898,-0.006146,5.894348
1417534873198626,1417534873193931,-4695,INS_BAD_GPS_AGREEMENT,51.756654,-1.255635,107.303140,5735412.743731,620395.511057,-107.303140,30U,8.571718,-3.523606,0.004266,-0.017357,-0.005882,5.894675
1417534873511101,1417534873513932,2831,INS_BAD_GPS_AGREEMENT,51.756679,-1.255651,107.309823,5735415.457155,620394.323907,-107.309823,30U,8.547811,-3.514718,-0.008561,-0.022125,-0.009982,5.894682
1417534873573590,1417534873573932,342,INS_BAD_GPS_AGREEMENT,51.756683,-1.255654,107.310431,5735415.964418,620394.100858,-107.310431,30U,8.540209,-3.511084,-0.001747,-0.022198,-0.010827,5.894930
1417534873636080,1417534873633932,-2148,INS_BAD_GPS_AGREEMENT,51.756688,-1.255657,107.309492,5735416.471436,620393.878706,-107.309492,30U,8.537614,-3.490142,0.012305,-0.022298,-0.010574,5.894949
1417534873698568,1417534873693932,-4636,INS_BAD_GPS_AGREEMENT,51.756693,-1.255660,107.308548,5735416.978054,620393.657154,-107.308548,30U,8.531302,-3.482160,0.006680,-0.021136,-0.009990,5.894830
1417534874011031,1417534874013932,2901,INS_BAD_GPS_AGREEMENT,51.756717,-1.255677,107.306047,5735419.669361,620392.481539,-107.306047,30U,8.459877,-3.445590,-0.016312,-0.018060,-0.011920,5.895641
1417534874073524,1417534874073932,408,INS_BAD_GPS_AGREEMENT,51.756722,-1.255679,107.306270,5735420.171265,620392.263192,-107.306270,30U,8.447199,-3.432296,0.015575,-0.016271,-0.012675,5.895460
1417534874136017,1417534874133932,-2085,INS_BAD_GPS_AGREEMENT,51.756726,-1.255682,107.304782,5735420.672259,620392.045555,-107.304782,30U,8.426773,-3.423321,0.023888,-0.015604,-0.012443,5.895466
1417534874198507,1417534874193932,-4575,INS_SOLUTION_GOOD,51.756731,-1.255686,107.360191,5735421.160739,620391.815381,-107.360191,30U,8.407856,-3.426059,0.021298,-0.015611,-0.012356,5.895972
1417534874510952,1417534874513932,2980,INS_SOLUTION_GOOD,51.756755,-1.255701,107.350138,5735423.810928,620390.665053,-107.350138,30U,8.340344,-3.360394,0.029967,-0.010900,-0.007780,5.899293
1417534874573442,1417534874573933,491,INS_SOLUTION_GOOD,51.756759,-1.255704,107.349677,5735424.306164,620390.452180,-107.349677,30U,8.336111,-3.341572,-0.008184,-0.009265,-0.007301,5.899610
1417534874635934,1417534874633933,-2001,INS_SOLUTION_GOOD,51.756764,-1.255707,107.350494,5735424.801060,620390.240019,-107.350494,30U,8.330361,-3.336546,-0.021706,-0.009977,-0.007329,5.900129
1417534874698437,1417534874693933,-4504,INS_SOLUTION_GOOD,51.756768,-1.255710,107.352068,5735425.295094,620390.027505,-107.352068,30U,8.312589,-3.350648,-0.025053,-0.011088,-0.007547,5.900718
1417534875010873,1417534875013933,3060,INS_SOLUTION_GOOD,51.756792,-1.255726,107.357593,5735427.923245,620388.900475,-107.357593,30U,8.276119,-3.309396,-0.038452,-0.010320,-0.006580,5.904093
1417534875073362,1417534875073933,571,INS_SOLUTION_GOOD,51.756796,-1.255728,107.360024,5735428.414764,620388.690728,-107.360024,30U,8.272286,-3.287515,-0.037417,-0.009501,-0.008126,5.904847
1417534875135852,1417534875133933,-1919,INS_SOLUTION_GOOD,51.756801,-1.255731,107.361949,5735428.906049,620388.482002,-107.361949,30U,8.269187,-3.270475,-0.029342,-0.007105,-0.009168,5.905406
1417534875198351,1417534875193933,-4418,INS_SOLUTION_GOOD,51.756806,-1.255735,107.234930,5735429.434328,620388.192400,-107.234930,30U,8.264284,-3.264015,-0.009512,-0.006222,-0.009053,5.905855
1417534875510828,1417534875513933,3105,INS_SOLUTION_GOOD,51.756829,-1.255750,107.235079,5735432.047738,620387.089072,-107.235079,30U,8.235829,-3.233036,-0.039237,-0.008316,-0.006738,5.908767
1417534875573317,1417534875573934,617,INS_SOLUTION_GOOD,51.756834,-1.255753,107.236846,5735432.536788,620386.883249,-107.236846,30U,8.228721,-3.238949,-0.024180,-0.009580,-0.007000,5.909272
1417534875635808,1417534875633934,-1874,INS_SOLUTION_GOOD,51.756838,-1.255756,107.237892,5735433.025474,620386.677346,-107.237892,30U,8.222730,-3.240293,-0.016551,-0.011657,-0.007485,5.909564
1417534875698299,1417534875693934,-4365,INS_SOLUTION_GOOD,51.756843,-1.255759,107.239029,5735433.513624,620386.471510,-107.239029,30U,8.216336,-3.234891,-0.007992,-0.012589,-0.007681,5.909855
1417534876010747,1417534876013934,3187,INS_SOLUTION_GOOD,51.756866,-1.255774,107.242935,5735436.111445,620385.381390,-107.242935,30U,8.167171,-3.204859,-0.054855,-0.011542,-0.006837,5.909643
1417534876073238,1417534876073934,696,INS_SOLUTION_GOOD,51.756871,-1.255776,107.246166,5735436.596249,620385.177711,-107.246166,30U,8.154481,-3.193184,-0.048948,-0.011756,-0.009048,5.909417
1417534876135728,1417534876133934,-1794,INS_SOLUTION_GOOD,51.756875,-1.255779,107.249104,5735437.079977,620384.974558,-107.249104,30U,8.129414,-3.198966,-0.041231,-0.013782,-0.011137,5.909072
1417534876198217,1417534876193934,-4283,INS_SOLUTION_GOOD,51.756879,-1.255781,107.282798,5735437.470814,620384.821580,-107.282798,30U,8.108345,-3.193985,-0.030095,-0.013198,-0.012138,5.908765
1417534876510668,1417534876513934,3266,INS_SOLUTION_GOOD,51.756902,-1.255796,107.275468,5735440.024219,620383.745368,-107.275468,30U,8.004080,-3.155145,-0.001446,-0.008220,-0.003884,5.906191
1417534876573173,1417534876573934,761,INS_SOLUTION_GOOD,51.756906,-1.255799,107.276502,5735440.499077,620383.544736,-107.276502,30U,7.982190,-3.153307,-0.029484,-0.009067,-0.003472,5.905720
1417534876635656,1417534876633935,-1721,INS_SOLUTION_GOOD,51.756910,-1.255801,107.278407,5735440.972460,620383.344001,-107.278407,30U,7.954578,-3.159718,-0.038466,-0.009627,-0.003333,5.905300
1417534876698156,1417534876693935,-4221,INS_SOLUTION_GOOD,51.756915,-1.255804,107.281168,5735441.444321,620383.143272,-107.281168,30U,7.933937,-3.151350,-0.059142,-0.008947,-0.003525,5.904743
1417534877010625,1417534877013935,3310,INS_SOLUTION_GOOD,51.756937,-1.255819,107.299806,5735443.939901,620382.080865,-107.299806,30U,7.817510,-3.125898,-0.039248,-0.005899,-0.006743,5.902616
1417534877073117,1417534877073935,818,INS_SOLUTION_GOOD,51.756942,-1.255821,107.301519,5735444.403508,620381.882143,-107.301519,30U,7.792148,-3.126588,-0.027985,-0.007377,-0.007037,5.902503
1417534877135606,1417534877133935,-1671,INS_SOLUTION_GOOD,51.756946,-1.255824,107.303586,5735444.865740,620381.683656,-107.303586,30U,7.774202,-3.118150,-0.029285,-0.007050,-0.007264,5.902240
1417534877198096,1417534877193935,-4161,INS_SOLUTION_GOOD,51.756950,-1.255828,107.259761,5735445.291581,620381.441545,-107.259761,30U,7.760148,-3.100897,-0.024668,-0.007506,-0.007662,5.901863
1417534877510545,1417534877513935,3390,INS_SOLUTION_GOOD,51.756972,-1.255842,107.262152,5735447.730800,620380.397461,-107.262152,30U,7.647861,-3.061912,0.000958,-0.002590,-0.000345,5.900635
1417534877573036,1417534877573935,899,INS_SOLUTION_GOOD,51.756976,-1.255844,107.262263,5735448.184194,620380.202363,-107.262263,30U,7.614081,-3.069972,-0.027639,-0.009079,0.000711,5.900835
1417534877635526,1417534877633935,-1591,INS_SOLUTION_GOOD,51.756980,-1.255847,107.265920,5735448.635405,620380.006362,-107.265920,30U,7.585676,-3.098464,-0.080146,-0.015567,-0.001481,5.900687
1417534877698016,1417534877693936,-4080,INS_SOLUTION_GOOD,51.756984,-1.255850,107.270921,5735449.085434,620379.810143,-107.270921,30U,7.571082,-3.083667,-0.093926,-0.019318,-0.004224,5.900573
1417534878010465,1417534878013936,3471,INS_SOLUTION_GOOD,51.757006,-1.255864,107.283520,5735451.477503,620378.777389,-107.283520,30U,7.524603,-3.072164,0.039909,-0.020429,-0.002026,5.901361
1417534878072955,1417534878073936,981,INS_SOLUTION_GOOD,51.757010,-1.255867,107.282160,5735451.924386,620378.583157,-107.282160,30U,7.526185,-3.046275,-0.003034,-0.021474,-0.000607,5.901639
1417534878135445,1417534878133936,-1509,INS_SOLUTION_GOOD,51.757014,-1.255869,107.284145,5735452.371316,620378.390517,-107.284145,30U,7.527064,-3.021082,-0.061040,-0.022422,-0.001241,5.901220
1417534878197935,1417534878193936,-3999,INS_SOLUTION_GOOD,51.757018,-1.255871,107.310096,5735452.760396,620378.235983,-107.310096,30U,7.519217,-3.013703,-0.085539,-0.022445,-0.002717,5.900676
1417534878510403,1417534878513936,3533,INS_SOLUTION_GOOD,51.757039,-1.255885,107.325732,5735455.136643,620377.213181,-107.325732,30U,7.480244,-3.027953,-0.016130,-0.021111,-0.003424,5.898474
1417534878572893,1417534878573936,1043,INS_SOLUTION_GOOD,51.757043,-1.255888,107.327148,5735455.580683,620377.021235,-107.327148,30U,7.473711,-3.019948,-0.033360,-0.020196,-0.003008,5.897844
1417534878635391,1417534878633936,-1455,INS_SOLUTION_GOOD,51.757047,-1.255891,107.329378,5735456.024054,620376.829472,-107.329378,30U,7.458569,-3.020853,-0.037925,-0.020950,-0.003097,5.897379
1417534878697891,1417534878693937,-3954,INS_SOLUTION_GOOD,51.757051,-1.255893,107.331595,5735456.466504,620376.637159,-107.331595,30U,7.443006,-3.034212,-0.040906,-0.022398,-0.003619,5.897255
1417534879010339,1417534879013937,3598,INS_SOLUTION_GOOD,51.757072,-1.255907,107.346934,5735458.807735,620375.616949,-107.346934,30U,7.343837,-2.988709,-0.019742,-0.025465,-0.009050,5.894491
1417534879072828,1417534879073937,1109,INS_SOLUTION_GOOD,51.757076,-1.255910,107.346438,5735459.243278,620375.427085,-107.346438,30U,7.323460,-2.990171,0.031420,-0.024359,-0.007561,5.893582
1417534879135318,1417534879133937,-1381,INS_SOLUTION_GOOD,51.757080,-1.255912,107.345203,5735459.677261,620375.237111,-107.345203,30U,7.295922,-2.997302,0.001132,-0.023909,-0.005549,5.893011
1417534879197808,1417534879193937,-3871,INS_SOLUTION_GOOD,51.757084,-1.255915,107.333348,5735460.058549,620375.035362,-107.333348,30U,7.279176,-2.984987,0.003454,-0.022494,-0.003985,5.892738
1417534879510259,1417534879513937,3678,INS_SOLUTION_GOOD,51.757105,-1.255929,107.346004,5735462.344664,620374.028225,-107.346004,30U,7.166771,-2.949227,-0.080917,-0.022733,-0.004732,5.891872
1417534879572749,1417534879573937,1188,INS_SOLUTION_GOOD,51.757108,-1.255932,107.350434,5735462.769702,620373.841379,-107.350434,30U,7.148885,-2.934100,-0.058423,-0.021149,-0.005507,5.891523
1417534879635239,1417534879633937,-1302,INS_SOLUTION_GOOD,51.757112,-1.255934,107.353578,5735463.193702,620373.655565,-107.353578,30U,7.130204,-2.924062,-0.046952,-0.020495,-0.005359,5.891404
1417534879697729,1417534879693937,-3792,INS_SOLUTION_GOOD,51.757116,-1.255937,107.355945,5735463.616486,620373.469978,-107.355945,30U,7.107677,-2.928028,-0.040101,-0.021596,-0.005179,5.891647
1417534880010180,1417534880013938,3758,INS_SOLUTION_GOOD,51.757136,-1.255950,107.366801,5735465.849313,620372.485885,-107.366801,30U,6.999316,-2.886131,-0.041987,-0.021622,-0.002580,5.891941
1417534880072669,1417534880073938,1269,INS_SOLUTION_GOOD,51.757140,-1.255953,107.369492,5735466.264221,620372.303060,-107.369492,30U,6.976340,-2.874109,-0.053786,-0.021868,-0.002976,5.891819
1417534880135175,1417534880133938,-1237,INS_SOLUTION_GOOD,51.757144,-1.255955,107.372744,5735466.678002,620372.120930,-107.372744,30U,6.960442,-2.862461,-0.057121,-0.022053,-0.003292,5.892051
1417534880197650,1417534880193938,-3712,INS_SOLUTION_GOOD,51.757148,-1.255958,107.376710,5735467.090544,620371.939492,-107.376710,30U,6.934938,-2.858574,-0.067430,-0.023291,-0.003488,5.892704
1417534880510099,1417534880513938,3839,INS_SOLUTION_GOOD,51.757167,-1.255971,107.378444,5735469.190863,620370.948965,-107.378444,30U,6.846037,-2.764815,-0.055755,-0.024293,-0.003186,5.897530
1417534880572589,1417534880573938,1349,INS_SOLUTION_GOOD,51.757170,-1.255974,107.382028,5735469.596913,620370.773723,-107.382028,30U,6.828557,-2.756070,-0.056922,-0.023606,-0.003628,5.897705
1417534880635081,1417534880633938,-1143,INS_SOLUTION_GOOD,51.757174,-1.255976,107.385656,5735470.001617,620370.598735,-107.385656,30U,6.799767,-2.758384,-0.064456,-0.023993,-0.003823,5.898054
